id,name,name_fr,type,description,description_fr,prerequisites,prerequisite_feats,benefit,benefit_fr,benefit_short_fr,normal,special,source,teamwork,critical,grit,style,performance,racial,companion_familiar,race_name,note,goal,completion_benefit,multiples,suggested_traits,effects,passive,conditions,external_conditions
167,Shield Master,Maîtrise du bouclier,Combat,Your mastery of the shield allows you to fight with it without hindrance.,Le personnage sait si bien manier son bouclier qu’il ne le gêne pas au combat.,"Dex 17, Double Slice, Improved Two-Weapon Fighting, Two-Weapon Fighting, base attack bonus +11.","Improved Shield Bash, Shield Proficiency, Shield Slam, Two-Weapon Fighting",You do not suffer any penalties on attack rolls made with a shield while you are wielding another weapon. Add your shield's enhancement bonus to attacks and damage rolls made with the shield as if it was a weapon enhancement bonus.,Le personnage ne subit pas le moindre malus aux jets d’attaque portés avec un bouclier quand il manie une autre arme. Il ajoute le bonus d'altération du bouclier aux jets d’attaque et de dégâts du bouclier comme s’il s’agissait du bonus d’altération d'une arme.,"Pas de pénalité aux attaques de bouclier lorsqu’on tient une autre arme, et appliquer le bonus du bouclier à l’attaque et aux dégâts.",0,0,PFRPG Core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,Betraying Blow,#N/D,Combat,"When you break an alliance, you make sure it's broken for good.",#N/D,"Str 13, Ride 1 rank, Mounted Combat, Power Attack, Improved Bull Rush, base attack bonus +1.",Solo Maneuvers,"Whenever you use a melee attack to deal nonlethal damage to a creature that only you threaten, roll a Bluff check opposed by your opponent's Sense Motive check. You deal an additional amount of nonlethal damage equal to 1/2 the difference between your Bluff check and your opponent's Sense Motive check (minimum 0). If your opponent has an attitude of friendly or helpful toward you (including temporarily due to Intimidate checks, charm person, and similar effects), you instead deal an amount of extra nonlethal damage equal to the difference between your checks. Regardless, the amount of extra nonlethal damage you deal with this feat cannot exceed your Hit Dice.",#N/D,#N/D,0,0,Bastards Of Golarion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,Solo Maneuvers,#N/D,Combat,You fight best when you're on your own.,#N/D,"Str 15, natural weapons, base attack bonus +6.",0,"Whenever you are the only one threatening an opponent, you gain a +1 bonus on combat maneuvers against that creature and a +1 bonus to CMD against combat maneuvers made by that creature.",#N/D,#N/D,0,0,Bastards Of Golarion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,Dirty Trick Master,#N/D,Combat,You are adept at stifling your enemies and can expertly make a bad situation even worse.,#N/D,Proficient with armor spikes.,"Greater Dirty Trick, Improved Dirty Trick","Whenever you successfully perform a dirty trick combat maneuver against an opponent who is still affected by a condition inflicted by a previous dirty trick (whether your own or another creature's), you can cause the condition to worsen. In addition to increasing the duration of the condition as normal, you cause an opponent who is dazzled to become dazed, entangled to become pinned, shaken to become frightened, and sickened to become nauseated. This worsened condition replaces the previous dirty trick condition, and lasts for the duration of the dirty trick (including any rounds remaining from the previous dirty trick condition) or until the opponent uses a standard action to remove the condition (whichever comes first).",#N/D,#N/D,0,0,Bastards Of Golarion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,Divert Harm,#N/D,Combat,You know how to throw your enemies into harm's way at the last second.,#N/D,"Channel energy class feature, orc.",Combat Expertise,"Whenever you are the target of an areaof- effect attack that normally deals half damage on a successful Reflex save (such as a fireball spell or dragon's breath weapon), you may, as an immediate action, wrestle an adjacent foe into harm's way. This does not alter the position of you or your opponent, but your opponent must attempt a Reflex save against the attack in your place. If your opponent fails, it takes half damage from the attack and you take none; if it succeeds, it takes no damage and you take damage as normal as though you'd failed your saving throw (though this damage is still reduced by abilities such as improved evasion). This feat works even if the opponent was already in the affected area of the attack (so it is possible that an unlucky opponent could take as much as 1-1/2 times the damage normally possible from the attack). You can use this ability only on a foe within one size category of yourself.",#N/D,#N/D,0,0,Bastards Of Golarion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,Crisis Of Conscience,#N/D,Story,Your internal struggle and contradictory actions have left you teetering on a knife's edge between good and evil. You must choose which path you will make your own.,#N/D,"Cha 13, Dazzling Display, Weapon Focus.",0,"You are an enigma unto those who cleave to notions of morality as guiding life principles. Habits and mannerisms from your past life send subtly confusing signals to those trying to read you. Whenever another character attempts to discern your alignment, loyalties, or intentions (including via magical effects such as detect thoughts and when you are using Bluff to send a secret message or feint), you gain a +2 bonus on opposed skill checks and on Will saving throws to resist such effects.",#N/D,#N/D,0,"If you've already completed this feat by changing to the opposite moral alignment and have since returned to being morally neutral, you may take this feat a second time. You gain no additional basic benefits, but if you complete this feat's goal a second time by crossing back to your original alignment, you gain additional completion benefits-you gain the second completion benefit, and can apply the first benefit against good and evil creatures.",Champions Of Balance,0,0,0,0,0,0,0,0,0,"Resolve your conscience with an act of decisive good or evil that shifts your alignment accordingly. Acts of decisive good include dedicating your worldly wealth to a noble cause or charitable institution, risking death for the sake of others, or another notable sacrifice for a greater good. Acts of decisive evil include reducing a city to penury and starvation, murdering or terrorizing innocents, or other, darker deeds.","If your alignment changes from good to evil or evil to good, you know how to entice others down your path. While you retain this alignment, you gain a +2 bonus on Charisma- and Wisdom-based skill checks made to interact with a sentient creature of your previous (and now opposite) moral alignment. This bonus increases to +4 if success would cause the target to act against its moral alignment (at the GM's discretion). If it does so, you retain this bonus when interacting with that target until its moral alignment is the same as yours. If you return to your original moral alignment, you have gained deeper insight into your convictions. While you retain this moral alignment, you become aware of any action or item that could adversely affect your alignment or your standing with your deity (if you have one), including magical effects. You acquire this information prior to performing such an action or becoming associated with such an item if you take a moment to contemplate the act.",0,0,0,0,0,0
1442,Planar Hunter,#N/D,General,"After careful study of otherworldly environments, you can quickly evaluate how an outsider reacts in its home surroundings. You can use your knowledge of the outsider's native environment to guide your attacks and overcome the outsider's natural resistances.",#N/D,"3 ranks in Knowledge (planes), must worship a demon lord.",0,"When you are on one of the planes you've selected as a favored terrain, you gain a +2 bonus on weapon attack rolls against outsiders native to that plane. You also ignore up to 5 points of damage reduction when making weapon attacks against outsiders native to that plane, except for damage reduction without a type (such as DR 10/-). In addition, you gain this bonus against extraplanar creatures you encounter and identify as being from one of your planar favored terrains, such as with a successful Knowledge (planes) check, regardless of what plane you or they are on.",#N/D,#N/D,0,"You may select this feat multiple times. Each time you take it, you apply it to a different qualifying favored terrain.",Champions Of Balance,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1522,Practiced Leadership,#N/D,General,"When you and your cohort are both members of the same organization, you needn't shoulder the burden of leadership alone. By relying on the authority of your shared organization as well as your own leadership skills, your cohort demonstrates improved devotion and tactical acumen.",#N/D,"Amateur GunslingerUC or the grit class feature, Point-Blank Shot, Precise Shot, base attack bonus +4.",Leadership,"As long as you and your cohort maintain membership in good standing within the same organization, your cohort gains a +4 morale bonus on Will saves against enchantment spells and effects. Additionally, your cohort is treated as though she possessed the same teamwork feats you do for the purpose of determining whether you receive a bonus from your teamwork feats. Your cohort doesn't receive any bonuses from these feats unless she actually possesses the feats. If you and your cohort belong to one of the organizations listed in this section, your cohort gains the practiced leadership benefit associated with your organization. If a benefit grants your cohort access to a spell-like ability, the caster level of the effect is 1st or equal to your cohort's caster level, whichever is higher.",#N/D,#N/D,0,0,Champions Of Balance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,Fabulist,#N/D,General,You enjoy telling tall tales and gain confidence when others believe them.,#N/D,0,Amateur Gunslinger,"You gain a +1 bonus on Perform (act, comedy, oratory, and sing) skill checks, and Perform is a class skill for you. In addition, each time you make a successful Bluff check to convince someone of a far-fetched or impossible story, you regain 1 grit point. Successfully lying to a friendly or helpful creature, or a creature that has fewer Hit Dice than half your character level, doesn't restore grit.",#N/D,#N/D,0,0,Champions Of Balance,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Gun Twirling,#N/D,General,"You can spin and juggle a small firearm, making it difficult to predict where you will shoot.",#N/D,"Str 13, Power Attack, base attack bonus +1.","Dazzling Display, Weapon Focus","You can spend 1 grit point to make a feint attempt using a one-handed firearm for which you have Weapon Focus (instead of a melee weapon). The target of this feint must be within 30 feet of you and be able to see you. If you have the Quick Draw feat, you can holster a onehanded firearm as a free action as long as you have at least 1 grit point.",#N/D,#N/D,0,0,Champions Of Balance,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,Named Bullet,#N/D,General,You can craft ammunition intended to kill specific foes.,#N/D,"Improved Whip Mastery, Weapon Focus (whip), Whip Mastery, base attack bonus +8.",Gunsmithing,"Whenever you craft ammunition using Gunsmithing, you may inscribe a bullet or alchemical cartridge with the name of its intended target. The ammunition gains the bane weapon special ability against the chosen creature only. If the ammunition is used to attack any other target, the attack roll is instead made with a -2 penalty. Crafting a named bullet costs 1 grit point and reduces your maximum grit points by 1 until the named bullet is fired or destroyed.",#N/D,#N/D,0,0,Champions Of Balance,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,Brain Eater,#N/D,General,You gain some of the skills and knowledge of a consumed foe by eating its brain.,#N/D,"Channel energy class feature, Channel Smite, proficiency with your deity's favored weapon.",0,"If you eat a portion of the brain of a creature with Intelligence 3 or higher, you gain a +2 insight bonus on all skill checks and Will saving throws for 1 hour. Eating a brain is a full-round action, and the target must be dead or helpless. If the target is living, you may attempt to eat its brain as a coup de grace attack on the target, but you gain the insight bonus only if your attempt results in the victim's death.",#N/D,#N/D,0,0,PFS S3-07,0,0,0,0,0,1,0,ghoul,0,0,0,0,0,0,0,0,0
549,Brain Eater,#N/D,General,You gain some of the skills and knowledge of a consumed foe by eating its brain.,#N/D,"Grit class feature or Amateur Gunslinger feat, Blind-Fight.",0,"If you eat a portion of the brain of a creature with Intelligence 3 or higher, you gain a +2 insight bonus on all skill checks and Will saving throws for 1 hour. Eating a brain is a full-round action, and the target must be dead or helpless. If the target is living, you may attempt to eat its brain as a coup de grace attack on the target, but you gain the insight bonus only if your attempt results in the victim's death.",#N/D,#N/D,0,0,Classic Horrors,0,0,0,0,0,1,0,Ghoul,0,0,0,0,0,0,0,0,0
86,Civilized Ghoulishness,#N/D,General,"Although undead, you can easily pass as living.",#N/D,"Ability to acquire a new familiar, compatible alignment, sufficiently high level (see below).",0,"Your appearance is such that, while paleskinned and gaunt, you can pass as a living humanoid of your choice. You gain a +10 racial bonus on Disguise checks made to appear human, and your channel resistance increases by +2. Ghasts with this feat can activate or suppress their stench ability as a free action.",#N/D,#N/D,0,0,Classic Horrors,0,0,0,0,0,1,0,Ghoul,0,0,0,0,0,0,0,0,0
114,Warren Digger,#N/D,General,You can burrow through soil and dirt.,#N/D,"Dex 13, Dodge.",0,"You gain a burrow speed of 10 feet through earth, sand, or soil.",#N/D,#N/D,0,"You can gain this feat multiple times. Each time you take it, add 10 feet to your burrow speed, up to a maximum of your base land speed.",Classic Horrors,0,0,0,0,0,1,0,Ghoul,0,0,0,1,0,0,0,0,0
974,Instant Alchemy,#N/D,General,You can perform simple alchemical tasks with preternatural speed.,#N/D,"Darkness spell-like ability, tiefling.",0,"When performing spontaneous alchemy, you can craft an alchemical item as a standard action if its total crafting time is 10 minutes or less and you have all the equipment and materials required in hand. Items that require 1 hour to create with spontaneous alchemy take you only 10 minutes, and items that require 1 day take you only 1 hour. If you have the alchemy class feature, you can identify a potion using the Craft (alchemy) skill as if using detect magic as a swift action rather than a standard action.",#N/D,#N/D,0,0,Alchemy Manual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,Sure-Handed Alchemy,#N/D,General,Your steady hand increases your chances of success with spontaneous alchemy and reduces your number of mishaps.,#N/D,"Channel positive energy class feature, Improved Channel.",0,"When attempting Craft (alchemy) checks to create items using spontaneous alchemy, you gain a cumulative +1 circumstance bonus for each distinct reagent called for by the recipe. A failed Craft (alchemy) check results in a mishap only on a natural 1. Finally, you take no penalties on Craft (alchemy) checks when using improvised equipment to create items using spontaneous alchemy.",#N/D,#N/D,0,0,Alchemy Manual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,Subtle Poisoner,#N/D,General,You have mastered the art of stealthily and quickly preparing a poisoned weapon.,#N/D,Divine Defiance.,0,"Whenever you draw a weapon, you can apply poison to the weapon as part of the same action. To do so, you must already have the poison in hand and must succeed at a DC 20 Sleight of Hand check. Success means the dose of poison is expended and you poison the weapon without drawing attention to your act. This check is in addition to any other Sleight of Hand checks you attempt to perform the action (such as to draw a hidden weapon). Failure means any creatures present can immediately attempt opposed Perception checks to notice your poisoning attempt. If you fail the check by 5 or more, you also expose yourself to the poison unless you have an ability that would prevent accidental poisoning, such as an alchemist's poison use ability.",#N/D,#N/D,0,0,Alchemy Manual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,Toxicological Timing,#N/D,General,You know how to adjust the amount of time a poison takes to produce its effects.,#N/D,Improved Trip.,0,"When you craft a poison with the Craft (alchemy) skill (whether using the normal Craft rules or the rules for spontaneous alchemy), you can increase or decrease the unit of time used to measure the frequency of a poison you craft by up to one step along the following scale: rounds, minutes, hours, days. For example, if you applied this feat to arsenic (which has a frequency of 1/minute for 4 minutes), you could increase the frequency to 1/round for 4 rounds or decrease the frequency to 1/hour for 4 hours.",#N/D,#N/D,0,0,Alchemy Manual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,Craft Ooze,#N/D,Item Creation,You can use alchemy to create dangerous ooze creatures.,#N/D,Sleight of Hand 5 ranks.,"Brew Potion, Craft Wondrous Item","You can create living oozes as though they were magical items. Creating an ooze creature takes 1 day for each 500 gp in its construction cost. To create an ooze, you must have access to an oozing vat (see below), you must use up raw materials worth the construction cost of the ooze, and you must succeed at a Craft (alchemy) check (DC 10 + 2 x the ooze's CR). A failed check ruins the materials used, while a check that fails by 5 or more also results in an ooze that attacks its creator for 1d4 rounds before dissipating into useless waste material. A newly created ooze has average hit points for its Hit Dice. Oozes created with this feat are mindless and uncontrolled, and even normally intelligent oozes like slithering trackers that are created this way have no Intelligence score-nor any loyalty to their creator. While ooze creatures cannot normally be purchased in traditional marketplaces, GMs who wish to include such an option in their games-perhaps with oozes sold as black market commodities- need only double the construction cost of a specific ooze creature in order to figure out a fair market price. The following table lists some of the most commonly crafted oozes and their creation requirements. At the GM's discretion, other types of ooze creatures can be created with this feat. Creatures from Pathfinder RPG Bestiary 2, 3, or 4 are marked with a matching superscript.",#N/D,#N/D,0,0,Alchemy Manual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,Aldori Dueling Disciple,#N/D,Combat,Your pride and prowess in the art of Aldori swordplay grants you both bravery and bravado.,#N/D,"Half-orc or orc, worshiper of the Fire God.","Exotic Weapon Proficiency (Aldori dueling sword), Weapon Finesse, Weapon Focus (Aldori dueling sword)","You gain a +2 morale bonus on all Intimidate checks to demoralize opponents, and the DC of any attempt to demoralize you increases by 2. When you're participating in a duel, these bonuses increase to +4.",#N/D,#N/D,0,0,Inner Sea Combat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,Duelist Of The Roaring Falls,#N/D,Combat,"You have embraced the Roaring Falls method of Aldori swordplay, known for its elegant, sweeping strikes.",#N/D,"Skill Focus (Diplomacy), worshiper of Asmodeus.","Aldori Dueling Disciple, Exotic Weapon Proficiency (Aldori dueling sword), Weapon Finesse, Weapon Focus (Aldori dueling sword)","When you deal damage to a shaken, frightened, or panicked foe, you can add your Dexterity bonus to damage rolls instead of your Strength Bonus. You do not apply 1-1/2 times your Dexterity bonus to damage rolls while fighting two-handed. If you can already add your Dexterity bonus to damage rolls, you instead gain a +1 competence bonus on damage rolls with an Aldori dueling sword. When you attempt a dueling parry during a duel, the penalty on your attack roll to parry is reduced from -5 to -3. To gain these benefits, you must be wielding only an Aldori dueling sword (not using a shield, an off-hand weapon, armor spikes, unarmed strikes, or natural weapons).",#N/D,#N/D,0,0,Inner Sea Combat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1559,Duelist Of The Shrouded Lake,#N/D,Combat,"You have embraced the Shrouded Lake style of Aldori swordplay, known for its circuitous and canny footwork.",#N/D,"Weapon Focus (longsword), cleric or inquisitor level 4th, worshiper of Iomedae.","Aldori Dueling Disciple, Exotic Weapon Proficiency (Aldori dueling sword), Weapon Finesse, Weapon Focus (Aldori dueling sword)","When attempting a combat maneuver to bull rush or reposition a foe, you gain a +1 insight bonus on combat maneuver checks and a +4 dodge bonus to AC against any attack of opportunity you provoke. You also gain a +1 insight bonus to CMD against bull rush and repositionAPG attempts. When you attempt a dueling dodge during a duel, your bonus to AC increases to +6. To gain these benefits, you must be wielding only an Aldori dueling sword (not using a shield, an off-hand weapon, armor spikes, unarmed strikes, or natural weapons).",#N/D,#N/D,0,0,Inner Sea Combat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572,Falling Water Gambit,#N/D,Combat,You have integrated both the Roaring Falls and Shrouded Lake styles of Aldori swordplay into a seamless union.,#N/D,"Channel negative energy 7d6, worshiper of Nethys.","Aldori Dueling Disciple, Duelist of the Roaring Falls, Duelist of the Shrouded Lake, Exotic Weapon Proficiency (Aldori dueling sword), Weapon Finesse, Weapon Focus (Aldori dueling sword)","When attacking a creature denied its Dexterity bonus to AC because of your successful feint, you increase the threat range of your Aldori dueling sword by 1 (typically to 18-20/x2), and gain a +2 bonus on attack rolls to confirm critical hits. After you make a dueling dodge or succeed at a dueling parry during a duel, you can make an attack of opportunity against the foe who attacked you if that foe is shaken, frightened, or panicked. To gain these benefits, you must be wielding only an Aldori dueling sword (not using a shield, an off-hand weapon, armor spikes, unarmed strikes, or natural weapons).",#N/D,#N/D,0,0,Inner Sea Combat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573,Awe-Inspiring Smash,#N/D,Combat,Your fury in combat translates into crowd-pleasing displays.,#N/D,"Ability to cast divine spells, caster level 5th, worshiper of Sarenrae.",Power Attack,"You can apply your Strength modifier instead of your Charisma modifier to performance combat checks. In addition, when you spend a swift action to attempt a performance combat check that was triggered by a successful bull rush or sunder combat maneuver check, you gain a +2 bonus on the performance combat check. For every 5 points by which your attack exceeded your opponent's CMD, this bonus increases by 2.",#N/D,#N/D,0,0,Inner Sea Combat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1579,Black Powder Spectacle,#N/D,Combat,You can sacrifice ammunition to make a grand spectacle.,#N/D,"Cleric level 7th, worshiper of Gorum.",0,"When you spend a swift action to attempt a performance combat check, you can sacrifice one cartridge or an amount of black powder required for a single shot to make either a loud sound or an impressive flash. If you choose to make your weapon's report louder, you gain a +4 bonus on all Intimidate checks you attempt for 1 round. If you choose to create an impressive flash, you gain a +4 bonus on any Perform checks you attempt for 1 round.",#N/D,#N/D,0,0,Inner Sea Combat,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,Masterful Flourish,#N/D,Combat,Your training with gladiatorial weapons gives you the upper hand when using them in performance combat.,#N/D,"Channel positive energy class feature, worshiper of Irori.",0,"When wielding a weapon with the performance weapon special quality that belongs to a category of weapons in which you have weapon training, you may add the bonus from your weapon training to any performance combat checks made as a result of using the weapon.",#N/D,#N/D,0,0,Inner Sea Combat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,Ostentatious Weakness,#N/D,Combat,You use knowledge of your hated foes to please onlookers.,#N/D,"Skill Focus (Stealth), Stealth 5 ranks.",0,"When you spend a swift action to attempt a performance combat check, you may add your favored enemy bonus to the check if you're fighting a favored enemy.",#N/D,#N/D,0,0,Inner Sea Combat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,Savage Surge,#N/D,Combat,You can channel your rage into crowd-pleasing displays of brutality that aid you in the arena.,#N/D,"Spellcraft 5 ranks, ability to cast detect magic as a spell or spell-like ability.",Intimidating Prowess,"When attempting a performance combat check while raging, you may, as a free action, expend a number of your daily rounds of rage up to half your barbarian level to create a display of savagery. You gain a bonus on the performance combat check equal to half the number of rounds expended, rounded down. If you expend all your remaining rounds of rage in this manner, thus ending your rage, you gain an additional +2 bonus on the check.",#N/D,#N/D,0,0,Inner Sea Combat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,Spectacular Exit,#N/D,Combat,You have mastered acrobatic maneuvers that turn even your retreats into breathtaking feats of skill.,#N/D,"Arcane spellcaster, caster level 10th.",Dodge,"When you must attempt a performance combat check because you used the withdraw action, you can attempt an Acrobatics check against your opponent's CMD before the performance combat check. Success allows you to withdraw without taking the standard -5 penalty on your check. In addition, for every 5 points by which your Acrobatics check result exceeds your opponent's CMD, you gain a +1 bonus on all Perform checks you make for the remainder of the round.",#N/D,#N/D,0,0,Inner Sea Combat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,Thrilling Vengeance,#N/D,Combat,Your savage rage thrills the crowd as you turn it upon a foe that has harmed you.,#N/D,"Str 13, Power Attack, base attack bonus +6.",0,"When you spend a swift action to attempt a performance combat check while you're raging, you gain a +2 bonus on the check if the trigger involved you dealing damage to a creature that had hit you within the last round.",#N/D,#N/D,0,0,Inner Sea Combat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,Perfect Style,#N/D,Combat,You have trained at one of the Houses of Perfection and have an innate connection to the school's associated element.,#N/D,0,0,"When you take this feat, choose one of the Houses of Perfection; once this decision has been made it cannot be changed. While using this style, you gain a type of energy resistance based on the House of Perfection you have chosen. Students of the Monastery of Untwisting Iron gain acid resistance 5. Students of the Monastery of Unblinking Flame gain fire resistance 5. Students of the Monastery of Unfolding Wind gain electricity resistance 5. If you have energy resistance from a racial trait or class feature, the energy resistance gained from this style stacks. Additionally, you gain a ki pool that you can use to activate abilities of your chosen House of Perfection style. Your pool contains 1 ki point at 1st level and increases by 1 point every 4 levels thereafter. If you have a ki pool from another source, you do not gain additional ki points from this feat.",#N/D,#N/D,0,"You may select Perfect Style multiple times. Each time you do so, you must select a different House of Perfection to belong to.",Inner Sea Combat,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1197,Unblinking Flame Feint,#N/D,Combat,"You move as swiftly and unpredictably as a flickering flame, throwing your opponents off guard.",#N/D,"You must have some highly personal stake in attaining the object of your quest as determined collectively by you and the GM-such as needing an ancestral weapon to exact your revenge against a known betrayer, seeking to destroy the artifact that caused your family's downfall generations ago, or attempting to behead a monster that ravaged your homeland during your youth.","Combat Expertise, Perfect Style","When using Perfect Style, you can use your Wisdom modifier in place of your Charisma modifier when attempting Bluff checks to feint. You can spend 1 ki point as a swift action to gain the benefits of Improved Feint for 1 round.",#N/D,#N/D,0,0,Inner Sea Combat,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Unblinking Flame Fist,#N/D,Combat,"You can exploit the weaknesses in your opponents' defenses, like a flame seeking fuel to consume.",#N/D,Channel negative energy class feature.,"Combat Expertise, Perfect Style, Stunning Fist, Unblinking Flame Feint","When using Perfect Style, the save DC of your stunning fist attack increases by 2 against flat-footed targets. When you spend 1 ki point to gain the benefits of Improved Feint for 1 round, you may attempt a feint as part of your movement when charging.",#N/D,#N/D,0,0,Inner Sea Combat,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
118,Unfolding Wind Rush,#N/D,Combat,"Thrown weapons fly from your hands as if blown by a gale, and you leave behind a wake of wind as you move.",#N/D,Dex 13.,"Mobility, Perfect Style, Quick Draw, Unfolding Wind Strike","When using Perfect Style and wielding thrown weapons, you can combine a full attack action with a single move action. You must forgo the attack at your highest bonus but may take the remaining attacks as normal at any point during your movement. You can spend 1 ki point as a swift action to create a path of wind along your path of movement that functions as wind wall for 1 round; this effect does not affect your ranged attacks.",#N/D,#N/D,0,0,Inner Sea Combat,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
672,Unfolding Wind Strike,#N/D,Combat,The wind through which your thrown weapons fly directs them to their target or back to your hand.,#N/D,Lay on hands class feature.,"Perfect Style, Quick Draw","When using Perfect Style, you double the range increment of any thrown weapon you wield. You can spend 1 ki point as a swift action to imbue a number of thrown weapons equal to your Wisdom bonus with the returning or seeking weapon special ability for 1 round.",#N/D,#N/D,0,0,Inner Sea Combat,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
764,Untwisting Iron Skin,#N/D,Combat,Your training has tempered your flesh to resist blows as though it were forged iron.,#N/D,"Cautious Fighter, base attack bonus +1, halfling.","Perfect Style, Toughness, Untwisting Iron Strength","When using Perfect Style, you gain an amount of DR/adamantine equal to 1/3 your character level (maximum 6). Additionally, whenever you break an item with at least hardness 10, you gain DR 1/- for a number of rounds equal to half the item's hit points (maximum 10 rounds); the value of this damage reduction increases by 1 for every 5 points of hardness above 10 the broken item possessed. You can spend 1 ki point as a swift action to double either of the damage reduction values granted by this feat for 1 round.",#N/D,#N/D,0,0,Inner Sea Combat,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
749,Untwisting Iron Strength,#N/D,Combat,"You are a master at breaking through even the toughest of objects, as though your fists were adamantine hammers.",#N/D,"Con 13, half-orc, orc ferocity racial trait.",Perfect Style,"When using Perfect Style, you can ignore an amount of hardness equal to your character level. Additionally, you gain a +4 bonus on Strength checks to break objects. If you spend 1 ki point as a swift action, you also gain the benefits of Improved Sunder for 1 round.",#N/D,#N/D,0,0,Inner Sea Combat,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
932,Monstrous Mount,#N/D,General,You have learned how to tame and ride exotic beasts.,#N/D,"Wis 15, base attack bonus +3.",0,"You can select an exotic beast from the list of monstrous mounts to serve as your animal companion or special mount. You acquire and advance this creature in the same way as the mount or animal companion detailed in the class feature used as a prerequisite for this feat. You can also dismiss the creature as dictated by your class feature. You must meet additional prerequisites to choose a creature with an Intelligence score of 3 or higher, as described in each creature's entry.",#N/D,#N/D,0,0,Inner Sea Combat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,Monstrous Mount Mastery,#N/D,General,Your monstrous mount has developed an ability that only its wild kin would normally possess.,#N/D,Knowledge (dungeoneering) 4 ranks.,Monstrous Mount,"Your monstrous mount gains the abilities and bonuses listed under Mastery in its stat block. You must be of at least the indicated level for the mount to use these abilities, so if you dismiss a mount and gain a new mount of a different type, you retain the feat but might not yet be of sufficient level for the new mount to gain its Mastery benefits.",#N/D,#N/D,A monstrous mount is unable to use its Mastery abilities regardless of its advancement.,0,Inner Sea Combat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,Cannon Master,#N/D,Combat,You have learned how to keep firearm siege engines ready for battle despite harrowing circumstances.,#N/D,Lay on hands class feature.,Siege Engineer,"You gain a +2 competence bonus on any Craft (siege engine) checks made to repair a firearm siege engine. In addition, if you are the crew leader for a firearm siege engine with the broken condition, that siege engine's misfire range is increased by only 2 instead of by 4, and the broken siege engine must misfire twice before it explodes.",#N/D,#N/D,0,0,Inner Sea Combat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,Casterbane Shot,#N/D,Combat,"Life in the Mana Wastes, where magic has unpredictable and often fatal effects, has taught you to disable spellcasters with your firearms.",#N/D,"Proficient with weapon, base attack bonus +8.","Point-Blank Shot, Precise Shot","If you ready a ranged attack with a firearm to attack a spellcaster when he begins casting a spell and successfully hit your opponent, you can expend 1 grit point to increase the target's concentration check DC for being injured while casting by 5.",#N/D,#N/D,0,0,Inner Sea Combat,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
